"","datetime","site_id","depth","observation","variable"
"198","2020-07-17 00:00:00","fcre",NA,0.00351033333333333,"ch4flux_umolm2s_mean"
"199","2020-07-18 00:00:00","fcre",NA,9.79583295238095,"co2flux_umolm2s_mean"
"200","2020-07-18 00:00:00","fcre",NA,0.00115485714285714,"ch4flux_umolm2s_mean"
"201","2020-07-19 00:00:00","fcre",NA,9.50906525,"co2flux_umolm2s_mean"
"202","2020-07-19 00:00:00","fcre",NA,0.00435304761904762,"ch4flux_umolm2s_mean"
"203","2020-07-20 00:00:00","fcre",NA,8.93686096153846,"co2flux_umolm2s_mean"
"204","2020-07-20 00:00:00","fcre",NA,0.00766045833333333,"ch4flux_umolm2s_mean"
"205","2020-07-21 00:00:00","fcre",NA,16.8575065384615,"co2flux_umolm2s_mean"
"206","2020-07-21 00:00:00","fcre",NA,-0.00633909090909091,"ch4flux_umolm2s_mean"
"207","2020-07-22 00:00:00","fcre",NA,3.56902,"co2flux_umolm2s_mean"
"208","2020-07-22 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"209","2020-07-23 00:00:00","fcre",NA,14.4042022352941,"co2flux_umolm2s_mean"
"210","2020-07-23 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"211","2020-07-24 00:00:00","fcre",NA,8.06535229411765,"co2flux_umolm2s_mean"
"212","2020-07-24 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"213","2020-07-25 00:00:00","fcre",NA,12.7040579090909,"co2flux_umolm2s_mean"
"214","2020-07-25 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"215","2020-07-26 00:00:00","fcre",NA,11.9026892857143,"co2flux_umolm2s_mean"
"216","2020-07-26 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"217","2020-07-27 00:00:00","fcre",NA,2.76822783333333,"co2flux_umolm2s_mean"
"218","2020-07-27 00:00:00","fcre",NA,0.00214,"ch4flux_umolm2s_mean"
"219","2020-07-28 00:00:00","fcre",NA,5.18298127777778,"co2flux_umolm2s_mean"
"220","2020-07-28 00:00:00","fcre",NA,0.00736333333333333,"ch4flux_umolm2s_mean"
"221","2020-07-29 00:00:00","fcre",NA,3.26190355555556,"co2flux_umolm2s_mean"
"222","2020-07-29 00:00:00","fcre",NA,0.00407666666666667,"ch4flux_umolm2s_mean"
"223","2020-07-30 00:00:00","fcre",NA,4.76355252941176,"co2flux_umolm2s_mean"
"224","2020-07-30 00:00:00","fcre",NA,0.0192681818181818,"ch4flux_umolm2s_mean"
"225","2020-07-31 00:00:00","fcre",NA,16.8352883333333,"co2flux_umolm2s_mean"
"226","2020-07-31 00:00:00","fcre",NA,0.0136333333333333,"ch4flux_umolm2s_mean"
"227","2020-08-01 00:00:00","fcre",NA,15.8079175,"co2flux_umolm2s_mean"
"228","2020-08-01 00:00:00","fcre",NA,0.006065,"ch4flux_umolm2s_mean"
"229","2020-08-02 00:00:00","fcre",NA,6.33719333333333,"co2flux_umolm2s_mean"
"230","2020-08-02 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"231","2020-08-03 00:00:00","fcre",NA,-0.0371155555555552,"co2flux_umolm2s_mean"
"232","2020-08-03 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"233","2020-08-04 00:00:00","fcre",NA,-0.23250275,"co2flux_umolm2s_mean"
"234","2020-08-04 00:00:00","fcre",NA,0.0325272857142857,"ch4flux_umolm2s_mean"
"235","2020-08-05 00:00:00","fcre",NA,5.92542315789474,"co2flux_umolm2s_mean"
"236","2020-08-05 00:00:00","fcre",NA,0.00564411111111111,"ch4flux_umolm2s_mean"
"237","2020-08-06 00:00:00","fcre",NA,11.007245,"co2flux_umolm2s_mean"
"238","2020-08-06 00:00:00","fcre",NA,-0.00122966666666667,"ch4flux_umolm2s_mean"
"239","2020-08-07 00:00:00","fcre",NA,2.68144,"co2flux_umolm2s_mean"
"240","2020-08-07 00:00:00","fcre",NA,0.00227375,"ch4flux_umolm2s_mean"
"241","2020-08-08 00:00:00","fcre",NA,3.742362,"co2flux_umolm2s_mean"
"242","2020-08-08 00:00:00","fcre",NA,0.00695214285714286,"ch4flux_umolm2s_mean"
"243","2020-09-02 00:00:00","fcre",NA,NA,"co2flux_umolm2s_mean"
"244","2020-09-02 00:00:00","fcre",NA,-0.0115,"ch4flux_umolm2s_mean"
"245","2020-09-03 00:00:00","fcre",NA,10.6034072727273,"co2flux_umolm2s_mean"
"246","2020-09-03 00:00:00","fcre",NA,0.00472342857142857,"ch4flux_umolm2s_mean"
"247","2020-09-04 00:00:00","fcre",NA,-5.65348933333333,"co2flux_umolm2s_mean"
"248","2020-09-04 00:00:00","fcre",NA,-0.00092,"ch4flux_umolm2s_mean"
"249","2020-09-05 00:00:00","fcre",NA,1.43130592592593,"co2flux_umolm2s_mean"
"250","2020-09-05 00:00:00","fcre",NA,0.00539552896551724,"ch4flux_umolm2s_mean"
"251","2020-09-06 00:00:00","fcre",NA,-1.3284162,"co2flux_umolm2s_mean"
"252","2020-09-06 00:00:00","fcre",NA,0.014684,"ch4flux_umolm2s_mean"
"253","2020-09-07 00:00:00","fcre",NA,-2.3815344,"co2flux_umolm2s_mean"
"254","2020-09-07 00:00:00","fcre",NA,0.0139378571428571,"ch4flux_umolm2s_mean"
"255","2020-09-08 00:00:00","fcre",NA,-2.6077724,"co2flux_umolm2s_mean"
"256","2020-09-08 00:00:00","fcre",NA,0.0120115789473684,"ch4flux_umolm2s_mean"
"257","2020-09-09 00:00:00","fcre",NA,-0.346124461538462,"co2flux_umolm2s_mean"
"258","2020-09-09 00:00:00","fcre",NA,-6.94999999999999e-06,"ch4flux_umolm2s_mean"
"259","2020-09-10 00:00:00","fcre",NA,4.78140126666667,"co2flux_umolm2s_mean"
"260","2020-09-10 00:00:00","fcre",NA,0.00175357142857143,"ch4flux_umolm2s_mean"
"261","2020-09-11 00:00:00","fcre",NA,4.96929375,"co2flux_umolm2s_mean"
"262","2020-09-11 00:00:00","fcre",NA,0.0146044444444444,"ch4flux_umolm2s_mean"
"263","2020-09-12 00:00:00","fcre",NA,0.0575194,"co2flux_umolm2s_mean"
"264","2020-09-12 00:00:00","fcre",NA,0.00493285714285714,"ch4flux_umolm2s_mean"
"265","2020-09-15 00:00:00","fcre",NA,-0.524296666666667,"co2flux_umolm2s_mean"
"266","2020-09-15 00:00:00","fcre",NA,-0.00728743333333333,"ch4flux_umolm2s_mean"
"267","2020-09-16 00:00:00","fcre",NA,-2.16450375,"co2flux_umolm2s_mean"
"268","2020-09-16 00:00:00","fcre",NA,0.0360053846153846,"ch4flux_umolm2s_mean"
"269","2020-09-17 00:00:00","fcre",NA,-0.568633176470588,"co2flux_umolm2s_mean"
"270","2020-09-17 00:00:00","fcre",NA,0.0217307142857143,"ch4flux_umolm2s_mean"
"271","2020-09-18 00:00:00","fcre",NA,0.103855913043478,"co2flux_umolm2s_mean"
"272","2020-09-18 00:00:00","fcre",NA,0.0169779166666667,"ch4flux_umolm2s_mean"
"273","2020-09-19 00:00:00","fcre",NA,-0.063444,"co2flux_umolm2s_mean"
"274","2020-09-19 00:00:00","fcre",NA,0.00695229411764706,"ch4flux_umolm2s_mean"
"275","2020-09-20 00:00:00","fcre",NA,-0.66759545,"co2flux_umolm2s_mean"
"276","2020-09-20 00:00:00","fcre",NA,0.0147124909090909,"ch4flux_umolm2s_mean"
"277","2020-09-21 00:00:00","fcre",NA,-0.314240619047619,"co2flux_umolm2s_mean"
"278","2020-09-21 00:00:00","fcre",NA,0.00593793076923077,"ch4flux_umolm2s_mean"
"279","2020-09-22 00:00:00","fcre",NA,-0.57124715,"co2flux_umolm2s_mean"
"280","2020-09-22 00:00:00","fcre",NA,0.0110506666666667,"ch4flux_umolm2s_mean"
"281","2020-09-23 00:00:00","fcre",NA,1.64546782608696,"co2flux_umolm2s_mean"
"282","2020-09-23 00:00:00","fcre",NA,0.01795,"ch4flux_umolm2s_mean"
"283","2020-09-24 00:00:00","fcre",NA,-0.0720222631578947,"co2flux_umolm2s_mean"
"284","2020-09-24 00:00:00","fcre",NA,0.01084545,"ch4flux_umolm2s_mean"
"285","2020-09-25 00:00:00","fcre",NA,2.08624,"co2flux_umolm2s_mean"
"286","2020-09-25 00:00:00","fcre",NA,-0.00146666666666667,"ch4flux_umolm2s_mean"
"287","2020-09-26 00:00:00","fcre",NA,0.806704857142857,"co2flux_umolm2s_mean"
"288","2020-09-26 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"289","2020-09-27 00:00:00","fcre",NA,-0.169875,"co2flux_umolm2s_mean"
"290","2020-09-27 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"291","2020-09-28 00:00:00","fcre",NA,3.61208106666667,"co2flux_umolm2s_mean"
"292","2020-09-28 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
"293","2020-09-29 00:00:00","fcre",NA,0.474363,"co2flux_umolm2s_mean"
"294","2020-09-29 00:00:00","fcre",NA,NA,"ch4flux_umolm2s_mean"
